bag_id,origin,destination,is_mishandled,failure_point,processing_time_min
BAG03638,ORD,DXB,False,,86
BAG03639,LHR,LAX,False,,51
BAG03640,JFK,DXB,False,,33
BAG03641,ATL,LHR,False,,63
BAG03642,LAX,DXB,False,,58
BAG03643,ATL,JFK,False,,47
BAG03644,LAX,JFK,False,,96
BAG03645,LAX,ATL,False,,86
BAG03646,ATL,DXB,False,,79
BAG03647,LHR,LAX,False,,100
BAG03648,ATL,DXB,False,,34
BAG03649,ATL,LHR,False,,94
BAG03650,ATL,ORD,False,,110
BAG03651,LAX,DXB,False,,72
BAG03652,LHR,JFK,False,,62
BAG03653,LAX,JFK,False,,70
BAG03654,JFK,ORD,False,,83
BAG03655,LHR,JFK,False,,34
BAG03656,ATL,LAX,False,,52
BAG03657,LAX,JFK,False,,42
BAG03658,ORD,LAX,False,,48
BAG03659,ATL,LHR,False,,90
BAG03660,ATL,DXB,False,,119
BAG03661,LHR,LAX,False,,101
BAG03662,LAX,ATL,False,,34
BAG03663,JFK,LAX,False,,39
BAG03664,DXB,LHR,False,,115
BAG03665,ORD,LAX,False,,58
BAG03666,ATL,LAX,False,,90
BAG03667,LAX,ORD,False,,20
BAG03668,ATL,LAX,False,,24
BAG03669,ORD,LHR,False,,74
BAG03670,JFK,DXB,False,,74
BAG03671,JFK,DXB,False,,103
BAG03672,LHR,JFK,False,,112
BAG03673,LAX,LHR,False,,61
BAG03674,ORD,JFK,False,,34
BAG03675,LHR,LAX,False,,100
BAG03676,ORD,LHR,False,,54
BAG03677,LAX,JFK,False,,81
BAG03678,ATL,ORD,False,,49
BAG03679,LAX,DXB,False,,71
BAG03680,DXB,LHR,False,,43
BAG03681,LHR,DXB,False,,91
BAG03682,JFK,DXB,False,,23
BAG03683,ORD,LAX,False,,49
BAG03684,DXB,LHR,False,,92
BAG03685,ORD,ATL,False,,32
BAG03686,ATL,ORD,False,,105
BAG03687,ORD,DXB,False,,111
BAG03688,LAX,DXB,False,,51
BAG03689,ORD,LAX,False,,106
BAG03690,JFK,LAX,False,,114
BAG03691,LAX,DXB,False,,101
BAG03692,JFK,LHR,False,,35
BAG03693,LAX,ORD,False,,94
BAG03694,DXB,JFK,True,Sorting,95
BAG03695,JFK,LHR,False,,100
BAG03696,JFK,ATL,False,,93
BAG03697,LAX,LHR,False,,76
BAG03698,LAX,ATL,False,,98
BAG03699,LAX,DXB,False,,69
BAG03700,LHR,JFK,False,,34
BAG03701,ATL,LHR,False,,79
BAG03702,ORD,LAX,False,,64
BAG03703,ATL,LAX,False,,55
BAG03704,ATL,JFK,False,,33
BAG03705,JFK,DXB,False,,20
BAG03706,JFK,LAX,False,,117
BAG03707,DXB,ORD,False,,117
BAG03708,JFK,DXB,False,,109
BAG03709,JFK,LHR,False,,44
BAG03710,DXB,LAX,False,,28
BAG03711,DXB,ATL,False,,56
BAG03712,LHR,ATL,False,,39
BAG03713,JFK,DXB,False,,39
BAG03714,ORD,ATL,False,,63
BAG03715,ORD,JFK,False,,93
BAG03716,DXB,LAX,False,,23
BAG03717,LAX,JFK,False,,119
BAG03718,ORD,JFK,False,,53
BAG03719,ORD,JFK,False,,74
BAG03720,LAX,ORD,False,,56
BAG03721,ATL,LHR,False,,80
BAG03722,ATL,ORD,False,,71
BAG03723,LAX,DXB,False,,46
BAG03724,ORD,LAX,False,,30
BAG03725,LAX,LHR,False,,104
BAG03726,LHR,LAX,False,,23
BAG03727,LHR,LAX,False,,44
BAG03728,LHR,ORD,False,,68
BAG03729,JFK,ATL,False,,59
BAG03730,JFK,DXB,True,Loading,67
BAG03731,JFK,LHR,True,Sorting,84
BAG03732,JFK,LAX,False,,37
BAG03733,DXB,LAX,False,,42
BAG03734,DXB,ORD,False,,70
BAG03735,JFK,ATL,False,,46
BAG03736,ATL,JFK,False,,99
BAG03737,LAX,ORD,False,,27
BAG03738,LAX,DXB,True,Sorting,45
BAG03739,DXB,ATL,False,,32
BAG03740,JFK,LAX,False,,111
BAG03741,ATL,JFK,False,,52
BAG03742,ATL,LHR,False,,49
BAG03743,ATL,JFK,False,,36
BAG03744,ATL,ORD,False,,86
BAG03745,JFK,LHR,False,,30
BAG03746,LAX,ORD,False,,87
BAG03747,JFK,LAX,False,,59
BAG03748,DXB,LHR,False,,82
BAG03749,LHR,ORD,False,,119
BAG03750,ORD,LHR,False,,42
BAG03751,DXB,ATL,False,,27
BAG03752,LAX,DXB,False,,104
BAG03753,ATL,LHR,False,,71
BAG03754,DXB,ORD,False,,106
BAG03755,LHR,DXB,False,,109
BAG03756,DXB,LAX,False,,37
BAG03757,DXB,LAX,False,,45
BAG03758,LHR,JFK,False,,32
BAG03759,JFK,ORD,False,,98
BAG03760,JFK,ATL,False,,118
BAG03761,DXB,JFK,False,,114
BAG03762,LHR,LAX,False,,101
BAG03763,LHR,ATL,False,,81
BAG03764,JFK,DXB,False,,85
BAG03765,DXB,LHR,False,,75
BAG03766,ORD,LHR,False,,48
BAG03767,LAX,DXB,False,,39
BAG03768,ORD,JFK,False,,63
BAG03769,JFK,LHR,False,,116
BAG03770,JFK,ORD,False,,77
BAG03771,JFK,LHR,True,Transfer,65
BAG03772,ORD,JFK,False,,52
BAG03773,ATL,LHR,False,,53
BAG03774,ORD,DXB,False,,118
BAG03775,JFK,LAX,False,,79
BAG03776,LHR,ORD,False,,111
BAG03777,LAX,ATL,False,,29
BAG03778,LHR,DXB,False,,58
BAG03779,ORD,ATL,False,,71
BAG03780,DXB,LHR,False,,65
BAG03781,ATL,DXB,False,,67
BAG03782,DXB,LAX,False,,78
BAG03783,ORD,DXB,False,,31
BAG03784,LAX,DXB,False,,72
BAG03785,JFK,LHR,False,,32
BAG03786,LAX,JFK,False,,66
BAG03787,LAX,ATL,False,,51
BAG03788,LHR,ORD,False,,119
BAG03789,LAX,ORD,False,,93
BAG03790,DXB,LAX,False,,51
BAG03791,ORD,JFK,False,,71
BAG03792,ATL,JFK,False,,96
BAG03793,DXB,ATL,False,,105
BAG03794,LAX,DXB,True,Loading,54
BAG03795,LHR,LAX,False,,24
BAG03796,LAX,LHR,False,,50
BAG03797,LAX,LHR,False,,56
BAG03798,ORD,JFK,False,,83
BAG03799,LHR,ATL,False,,107
BAG03800,JFK,DXB,False,,85
BAG03801,JFK,LHR,False,,36
BAG03802,ATL,LAX,False,,88
BAG03803,ATL,DXB,False,,111
BAG03804,LHR,ATL,False,,104
BAG03805,LHR,ATL,False,,22
BAG03806,LHR,JFK,False,,23
BAG03807,LHR,ORD,False,,83
BAG03808,LAX,DXB,False,,26
BAG03809,DXB,LAX,False,,44
BAG03810,ATL,LHR,False,,24
BAG03811,JFK,ORD,False,,117
BAG03812,ATL,DXB,False,,96
BAG03813,ORD,JFK,False,,98
BAG03814,LAX,ORD,False,,20
BAG03815,ORD,JFK,False,,64
BAG03816,LAX,ORD,False,,59
BAG03817,LAX,DXB,False,,94
BAG03818,DXB,ORD,False,,85
BAG03819,ORD,ATL,False,,52
BAG03820,DXB,JFK,False,,56
BAG03821,ORD,ATL,False,,86
BAG03822,DXB,LAX,False,,51
BAG03823,LHR,ORD,False,,22
BAG03824,DXB,ORD,False,,22
BAG03825,JFK,ORD,False,,59
BAG03826,LAX,ATL,False,,29
BAG03827,ATL,JFK,False,,65
BAG03828,ORD,LHR,False,,45
BAG03829,ORD,LAX,False,,54
BAG03830,LAX,ATL,False,,70
BAG03831,JFK,ORD,False,,22
BAG03832,LAX,JFK,False,,64
BAG03833,DXB,ORD,False,,28
BAG03834,ORD,LHR,False,,81
BAG03835,LAX,JFK,False,,73
BAG03836,LAX,JFK,False,,69
BAG03837,LAX,ATL,False,,102
BAG03838,JFK,DXB,False,,72
BAG03839,DXB,LHR,False,,25
BAG03840,ORD,DXB,False,,54
BAG03841,LAX,DXB,False,,44
BAG03842,ORD,LAX,False,,109
BAG03843,LHR,LAX,False,,20
BAG03844,DXB,LAX,False,,79
BAG03845,LAX,LHR,False,,104
BAG03846,LAX,JFK,False,,73
BAG03847,ATL,JFK,False,,93
BAG03848,ORD,LAX,False,,94
BAG03849,DXB,LHR,False,,38
BAG03850,LAX,ATL,False,,102
BAG03851,LHR,LAX,False,,76
BAG03852,LAX,ORD,False,,57
BAG03853,ORD,ATL,False,,29
BAG03854,LHR,JFK,False,,28
BAG03855,LHR,LAX,False,,101
BAG03856,LAX,DXB,False,,22
BAG03857,LHR,JFK,True,Sorting,91
BAG03858,JFK,LAX,False,,40
BAG03859,DXB,ORD,False,,47
BAG03860,LAX,ORD,False,,29
BAG03861,DXB,LAX,False,,22
BAG03862,DXB,ATL,False,,55
BAG03863,LHR,DXB,False,,57
BAG03864,DXB,LAX,False,,75
BAG03865,DXB,JFK,False,,96
BAG03866,ATL,ORD,False,,74
BAG03867,JFK,LHR,False,,105
BAG03868,ORD,DXB,False,,68
BAG03869,ORD,ATL,False,,106
BAG03870,JFK,LHR,False,,24
BAG03871,JFK,ORD,False,,41
BAG03872,JFK,DXB,False,,91
BAG03873,LHR,DXB,False,,109
BAG03874,ORD,JFK,False,,24
BAG03875,ATL,DXB,False,,106
BAG03876,LHR,JFK,False,,115
BAG03877,ORD,LHR,False,,26
BAG03878,DXB,LAX,False,,75
BAG03879,JFK,ORD,False,,69
BAG03880,LAX,ORD,False,,76
BAG03881,DXB,JFK,False,,84
BAG03882,DXB,ORD,False,,27
BAG03883,ATL,JFK,False,,108
BAG03884,DXB,JFK,False,,108
BAG03885,ORD,LHR,False,,108
BAG03886,LHR,ORD,False,,97
BAG03887,DXB,LHR,False,,91
BAG03888,ATL,LAX,False,,35
BAG03889,DXB,JFK,False,,48
BAG03890,DXB,JFK,False,,20
BAG03891,ORD,JFK,False,,84
BAG03892,LHR,DXB,True,Sorting,67
BAG03893,DXB,ATL,False,,63
BAG03894,JFK,LHR,False,,98
BAG03895,LAX,ATL,False,,71
BAG03896,LHR,ATL,False,,29
BAG03897,LAX,ORD,False,,41
BAG03898,DXB,LAX,False,,40
BAG03899,ATL,ORD,False,,33
BAG03900,JFK,LAX,False,,106
BAG03901,ORD,LAX,False,,55
BAG03902,ATL,LHR,False,,23
BAG03903,LAX,JFK,False,,118
BAG03904,JFK,ATL,False,,115
BAG03905,LAX,ORD,False,,109
BAG03906,JFK,ATL,False,,38
BAG03907,ATL,DXB,False,,67
BAG03908,DXB,ORD,False,,63
BAG03909,LAX,ATL,False,,60
BAG03910,ATL,DXB,False,,27
BAG03911,DXB,LAX,False,,65
BAG03912,DXB,LHR,False,,24
BAG03913,ORD,DXB,False,,42
BAG03914,LAX,JFK,False,,40
BAG03915,LAX,LHR,False,,38
BAG03916,LAX,DXB,True,Sorting,71
BAG03917,LAX,LHR,False,,111
BAG03918,JFK,ORD,False,,50
BAG03919,LHR,JFK,False,,106
BAG03920,ORD,JFK,False,,78
BAG03921,LAX,JFK,False,,111
BAG03922,LHR,JFK,False,,30
BAG03923,JFK,ATL,False,,61
BAG03924,LAX,LHR,False,,57
BAG03925,LAX,JFK,False,,109
BAG03926,DXB,ORD,False,,39
BAG03927,JFK,LHR,False,,107
BAG03928,JFK,LAX,False,,82
BAG03929,ORD,DXB,False,,54
BAG03930,LHR,ATL,False,,99
BAG03931,JFK,ORD,False,,54
BAG03932,DXB,JFK,False,,58
BAG03933,LAX,ORD,False,,34
BAG03934,DXB,LAX,False,,68
BAG03935,ATL,JFK,False,,119
BAG03936,ATL,JFK,False,,62
BAG03937,JFK,LAX,False,,60
BAG03938,LHR,ATL,False,,100
BAG03939,LHR,LAX,False,,100
BAG03940,ORD,JFK,False,,55
BAG03941,ATL,ORD,True,Sorting,38
BAG03942,ORD,DXB,False,,102
BAG03943,ATL,LHR,False,,95
BAG03944,LAX,JFK,False,,62
BAG03945,LAX,JFK,False,,80
BAG03946,JFK,DXB,False,,108
BAG03947,LHR,ORD,False,,29
BAG03948,LHR,ATL,False,,30
BAG03949,LAX,DXB,False,,29
BAG03950,JFK,LHR,False,,34
BAG03951,ATL,LAX,False,,85
BAG03952,ATL,LAX,False,,32
BAG03953,JFK,LAX,True,Sorting,31
BAG03954,LHR,LAX,False,,55
BAG03955,DXB,ATL,False,,115
BAG03956,ORD,LHR,False,,116
BAG03957,DXB,LAX,False,,112
BAG03958,ORD,DXB,False,,50
BAG03959,DXB,ORD,False,,89
BAG03960,LAX,JFK,False,,55
BAG03961,ATL,LHR,False,,113
BAG03962,ORD,DXB,False,,37
BAG03963,JFK,ATL,False,,84
BAG03964,JFK,ATL,False,,83
BAG03965,LAX,ORD,False,,55
BAG03966,ATL,ORD,False,,74
BAG03967,LAX,ATL,False,,88
BAG03968,LAX,ATL,False,,81
BAG03969,LAX,ORD,False,,74
BAG03970,ATL,LAX,False,,44
BAG03971,LHR,ATL,False,,62
BAG03972,ORD,LHR,False,,82
BAG03973,LAX,ATL,False,,64
BAG03974,DXB,ORD,False,,49
BAG03975,LHR,JFK,False,,82
BAG03976,ORD,DXB,False,,104
BAG03977,ATL,JFK,False,,97
BAG03978,ORD,ATL,False,,114
BAG03979,LHR,LAX,False,,113
BAG03980,LHR,JFK,False,,60
BAG03981,LHR,LAX,False,,49
BAG03982,LHR,ATL,False,,64
BAG03983,ATL,LHR,False,,78
BAG03984,LHR,ATL,False,,113
BAG03985,LAX,DXB,False,,88
BAG03986,JFK,DXB,False,,39
BAG03987,ATL,JFK,False,,80
BAG03988,ATL,LAX,False,,30
BAG03989,LHR,JFK,False,,46
BAG03990,DXB,ORD,False,,80
BAG03991,LHR,JFK,False,,47
BAG03992,DXB,ATL,False,,73
BAG03993,LHR,JFK,False,,97
BAG03994,DXB,JFK,False,,27
BAG03995,ORD,DXB,False,,64
BAG03996,LHR,ORD,False,,45
BAG03997,LHR,ORD,False,,28
BAG03998,ATL,LHR,False,,115
BAG03999,LHR,ORD,False,,62
BAG04000,LHR,ORD,False,,82
BAG04001,LAX,ORD,False,,76
BAG04002,DXB,ATL,False,,22
BAG04003,DXB,ATL,False,,61
BAG04004,JFK,ATL,False,,116
BAG04005,ATL,LHR,False,,22
BAG04006,DXB,JFK,False,,48
BAG04007,DXB,JFK,False,,43
BAG04008,JFK,LHR,False,,45
BAG04009,JFK,LHR,False,,55
BAG04010,LAX,LHR,False,,92
BAG04011,DXB,JFK,False,,56
BAG04012,DXB,ORD,False,,115
BAG04013,LHR,ATL,False,,56
BAG04014,DXB,LAX,False,,112
BAG04015,LHR,JFK,False,,61
BAG04016,LAX,LHR,False,,80
BAG04017,DXB,JFK,False,,40
BAG04018,LAX,ORD,False,,83
BAG04019,LAX,LHR,False,,72
BAG04020,JFK,LHR,False,,54
BAG04021,ATL,ORD,False,,114
BAG04022,LAX,LHR,False,,86
BAG04023,DXB,LHR,False,,48
BAG04024,DXB,ATL,False,,62
BAG04025,JFK,DXB,False,,100
BAG04026,LHR,LAX,False,,57
BAG04027,JFK,DXB,False,,21
BAG04028,ATL,ORD,False,,91
BAG04029,LHR,DXB,False,,80
BAG04030,ORD,DXB,False,,100
BAG04031,ATL,ORD,False,,34
BAG04032,ATL,LHR,False,,111
BAG04033,LAX,LHR,False,,53
BAG04034,ATL,JFK,False,,64
BAG04035,ATL,LAX,False,,38
BAG04036,JFK,ATL,False,,52
BAG04037,LAX,ORD,False,,62
BAG04038,LAX,ATL,False,,78
BAG04039,ATL,LAX,False,,112
BAG04040,LAX,JFK,False,,48
BAG04041,JFK,LHR,False,,109
BAG04042,ATL,JFK,False,,88
BAG04043,ATL,LHR,False,,76
BAG04044,ORD,DXB,False,,69
BAG04045,JFK,LHR,False,,107
BAG04046,ORD,ATL,False,,106
BAG04047,LAX,JFK,False,,79
BAG04048,ORD,LAX,False,,104
BAG04049,ORD,DXB,False,,107
BAG04050,DXB,LHR,False,,68
BAG04051,JFK,ORD,False,,59
BAG04052,DXB,ATL,False,,114
BAG04053,JFK,LAX,False,,88
BAG04054,LHR,ATL,False,,71
BAG04055,DXB,LAX,False,,117
BAG04056,JFK,DXB,False,,56
BAG04057,LHR,DXB,False,,71
BAG04058,ORD,LHR,False,,26
BAG04059,JFK,ORD,False,,36
BAG04060,ORD,ATL,False,,57
BAG04061,DXB,ORD,False,,69
BAG04062,DXB,LAX,False,,42
BAG04063,LHR,LAX,False,,40
BAG04064,ATL,LHR,True,Sorting,34
BAG04065,JFK,ATL,False,,78
BAG04066,ORD,LAX,False,,25
BAG04067,LHR,JFK,False,,88
BAG04068,JFK,DXB,False,,20
BAG04069,LHR,ORD,False,,22
BAG04070,LAX,JFK,False,,36
BAG04071,LHR,DXB,False,,73
BAG04072,ORD,DXB,False,,73
BAG04073,ORD,DXB,False,,106
BAG04074,ATL,JFK,False,,86
BAG04075,ATL,DXB,False,,71
BAG04076,JFK,ATL,False,,115
BAG04077,JFK,LHR,False,,34
BAG04078,ATL,LAX,False,,71
BAG04079,DXB,ATL,False,,42
BAG04080,ATL,DXB,False,,114
BAG04081,ATL,LHR,False,,86
BAG04082,DXB,LAX,False,,79
BAG04083,DXB,LAX,False,,102
BAG04084,JFK,LHR,False,,67
BAG04085,JFK,DXB,False,,72
BAG04086,LAX,LHR,False,,116
BAG04087,ORD,LHR,False,,82
BAG04088,DXB,ORD,False,,100
BAG04089,LAX,DXB,False,,72
BAG04090,LAX,ATL,False,,107
BAG04091,ATL,DXB,False,,40
BAG04092,ORD,ATL,False,,92
BAG04093,JFK,LAX,False,,111
BAG04094,ATL,ORD,False,,84
BAG04095,ATL,LHR,False,,53
BAG04096,LAX,LHR,False,,108
BAG04097,ATL,JFK,False,,77
BAG04098,LAX,JFK,False,,107
BAG04099,DXB,ORD,False,,93
BAG04100,LAX,LHR,False,,111
BAG04101,ORD,LAX,False,,84
BAG04102,ATL,ORD,False,,29
BAG04103,LHR,DXB,False,,97
BAG04104,LAX,JFK,False,,24
BAG04105,JFK,ORD,False,,83
BAG04106,DXB,ATL,False,,95
BAG04107,JFK,ORD,False,,92
BAG04108,DXB,LAX,False,,79
BAG04109,ORD,ATL,False,,34
BAG04110,LHR,DXB,False,,97
BAG04111,LHR,LAX,False,,63
BAG04112,ATL,ORD,True,Transfer,110
BAG04113,ATL,JFK,False,,83
BAG04114,ATL,LAX,False,,47
BAG04115,DXB,ORD,False,,63
BAG04116,LAX,DXB,False,,76
BAG04117,ATL,JFK,False,,63
BAG04118,ATL,JFK,False,,53
BAG04119,ATL,DXB,False,,96
BAG04120,ATL,DXB,False,,26
BAG04121,LAX,JFK,False,,71
BAG04122,DXB,JFK,False,,72
BAG04123,LHR,LAX,False,,21
BAG04124,DXB,ORD,False,,68
BAG04125,JFK,LAX,False,,33
BAG04126,ATL,DXB,False,,25
BAG04127,DXB,JFK,False,,23
BAG04128,ORD,JFK,False,,53
BAG04129,ORD,LHR,False,,44
BAG04130,DXB,ATL,False,,76
BAG04131,ATL,LHR,False,,33
BAG04132,ORD,ATL,False,,20
BAG04133,LAX,ATL,False,,23
BAG04134,ATL,DXB,False,,28
BAG04135,LAX,ATL,False,,93
BAG04136,LAX,ORD,False,,86
BAG04137,ORD,JFK,False,,27
BAG04138,JFK,DXB,False,,49
BAG04139,LHR,ATL,False,,38
BAG04140,DXB,ATL,False,,50
BAG04141,LAX,ORD,False,,39
BAG04142,LAX,ATL,True,Loading,83
BAG04143,LAX,ORD,False,,74
BAG04144,LAX,DXB,False,,57
BAG04145,JFK,LAX,True,Sorting,118
BAG04146,LHR,ATL,False,,82
BAG04147,JFK,LHR,False,,71
BAG04148,JFK,DXB,False,,20
BAG04149,JFK,ORD,False,,65
BAG04150,LHR,LAX,False,,86
BAG04151,DXB,LAX,False,,79
BAG04152,ORD,LHR,False,,67
BAG04153,LAX,DXB,False,,109
BAG04154,LHR,LAX,False,,25
BAG04155,ORD,LHR,False,,40
BAG04156,JFK,LAX,False,,77
BAG04157,ATL,LAX,False,,50
BAG04158,LAX,ORD,False,,113
BAG04159,ATL,LHR,False,,109
BAG04160,ATL,DXB,True,Transfer,69
BAG04161,LHR,ATL,False,,68
BAG04162,ATL,LHR,False,,79
BAG04163,ORD,DXB,False,,21
BAG04164,JFK,DXB,False,,43
BAG04165,LHR,ORD,False,,85
BAG04166,ATL,DXB,False,,51
BAG04167,LHR,LAX,False,,54
BAG04168,ORD,DXB,False,,84
BAG04169,DXB,LHR,False,,43
BAG04170,JFK,ORD,False,,92
BAG04171,DXB,ATL,False,,42
BAG04172,ORD,LAX,False,,98
BAG04173,JFK,LAX,False,,71
BAG04174,LAX,ORD,False,,31
BAG04175,LHR,LAX,False,,53
BAG04176,LAX,DXB,False,,87
BAG04177,DXB,LHR,False,,91
BAG04178,LHR,JFK,False,,46
BAG04179,ATL,LAX,False,,106
BAG04180,JFK,ATL,True,Sorting,36
BAG04181,DXB,LAX,False,,110
BAG04182,LAX,LHR,False,,76
BAG04183,DXB,ORD,False,,83
BAG04184,LHR,LAX,False,,85
BAG04185,ATL,LAX,False,,113
BAG04186,ORD,DXB,False,,43
BAG04187,JFK,DXB,False,,24
BAG04188,ORD,ATL,False,,88
BAG04189,ATL,JFK,False,,45
BAG04190,LHR,DXB,False,,73
BAG04191,DXB,JFK,False,,57
BAG04192,DXB,ORD,False,,57
BAG04193,ATL,DXB,False,,44
BAG04194,ATL,LAX,False,,86
BAG04195,LHR,JFK,True,Sorting,57
BAG04196,JFK,ORD,False,,38
BAG04197,ATL,ORD,False,,32
BAG04198,ATL,LAX,False,,28
BAG04199,JFK,LHR,False,,53
BAG04200,ORD,LHR,False,,25
BAG04201,LAX,JFK,False,,104
BAG04202,LAX,ORD,False,,92
BAG04203,ATL,ORD,False,,75
BAG04204,ORD,LAX,False,,42
BAG04205,ATL,DXB,False,,85
BAG04206,DXB,JFK,False,,53
BAG04207,JFK,LAX,False,,69
BAG04208,ATL,JFK,False,,102
BAG04209,DXB,JFK,False,,24
BAG04210,ORD,DXB,False,,100
BAG04211,DXB,ORD,False,,27
BAG04212,ORD,LAX,False,,95
BAG04213,ATL,LAX,True,Sorting,27
BAG04214,DXB,ORD,False,,117
BAG04215,JFK,LHR,False,,22
BAG04216,ORD,ATL,False,,29
BAG04217,ATL,LHR,False,,51
BAG04218,JFK,ORD,False,,94
BAG04219,LAX,ORD,False,,32
BAG04220,DXB,LHR,False,,96
BAG04221,JFK,ORD,False,,39
BAG04222,DXB,LHR,False,,67
BAG04223,LHR,ORD,False,,53
BAG04224,LAX,ATL,False,,109
BAG04225,DXB,LAX,False,,91
BAG04226,JFK,ORD,False,,76
BAG04227,JFK,LAX,False,,66
BAG04228,DXB,ATL,False,,85
BAG04229,LHR,ORD,True,Sorting,104
BAG04230,LHR,ATL,False,,109
BAG04231,ORD,LAX,False,,76
BAG04232,LHR,LAX,False,,61
BAG04233,JFK,ATL,False,,77
BAG04234,ATL,LAX,False,,86
BAG04235,ORD,JFK,False,,105
BAG04236,LHR,ORD,False,,36
BAG04237,JFK,DXB,False,,96
BAG04238,LHR,JFK,False,,88
BAG04239,LAX,ATL,False,,59
BAG04240,JFK,LAX,False,,77
BAG04241,ORD,DXB,False,,115
BAG04242,JFK,LHR,False,,49
BAG04243,LAX,DXB,False,,72
BAG04244,ATL,JFK,True,Sorting,39
BAG04245,LHR,LAX,False,,115
BAG04246,LAX,ATL,False,,64
BAG04247,ATL,LAX,False,,87
BAG04248,LHR,DXB,False,,67
BAG04249,LHR,DXB,False,,21
BAG04250,JFK,ORD,False,,77
BAG04251,JFK,LAX,False,,89
BAG04252,LHR,ORD,False,,83
BAG04253,LAX,ORD,False,,93
BAG04254,DXB,ORD,False,,78
BAG04255,LHR,ATL,False,,61
BAG04256,ORD,DXB,False,,114
BAG04257,DXB,JFK,False,,95
BAG04258,ORD,JFK,False,,69
BAG04259,JFK,ORD,False,,114
BAG04260,ATL,LHR,False,,84
BAG04261,LAX,LHR,False,,66
BAG04262,JFK,LHR,False,,104
BAG04263,LAX,LHR,True,Sorting,72
BAG04264,DXB,LHR,False,,88
BAG04265,LAX,JFK,False,,66
BAG04266,LHR,ATL,False,,78
BAG04267,ATL,ORD,False,,29
BAG04268,LHR,ATL,False,,34
BAG04269,DXB,JFK,False,,108
BAG04270,LHR,DXB,False,,116
BAG04271,LHR,ORD,False,,41
BAG04272,DXB,JFK,False,,101
BAG04273,LAX,DXB,False,,89
BAG04274,DXB,LHR,False,,34
BAG04275,LAX,ORD,False,,51
BAG04276,ATL,LHR,False,,51
BAG04277,LHR,LAX,False,,30
BAG04278,ATL,JFK,False,,54
BAG04279,LHR,ORD,False,,40
BAG04280,JFK,ORD,False,,35
BAG04281,ATL,JFK,False,,65
BAG04282,ORD,DXB,False,,44
BAG04283,LAX,JFK,True,Sorting,47
BAG04284,ATL,LAX,False,,86
BAG04285,DXB,ORD,False,,97
BAG04286,ORD,JFK,False,,82
BAG04287,DXB,ORD,False,,102
BAG04288,JFK,DXB,False,,60
BAG04289,LHR,JFK,True,Sorting,95
BAG04290,DXB,LAX,False,,34
BAG04291,ORD,LAX,False,,87
BAG04292,LAX,DXB,False,,46
BAG04293,ATL,LHR,False,,55
BAG04294,ORD,ATL,False,,40
BAG04295,DXB,JFK,False,,117
BAG04296,ORD,JFK,False,,83
BAG04297,ATL,ORD,False,,67
BAG04298,LAX,DXB,False,,119
BAG04299,ORD,LAX,False,,83
BAG04300,ATL,ORD,False,,32
BAG04301,JFK,LHR,False,,61
BAG04302,LHR,DXB,False,,40
BAG04303,DXB,LAX,True,Loading,69
BAG04304,LAX,ATL,False,,49
BAG04305,LAX,ATL,False,,67
BAG04306,JFK,ATL,False,,21
BAG04307,LHR,JFK,False,,116
BAG04308,DXB,JFK,False,,51
BAG04309,ATL,DXB,False,,47
BAG04310,LAX,LHR,False,,97
BAG04311,DXB,LHR,False,,94
BAG04312,JFK,ORD,False,,83
BAG04313,ATL,ORD,False,,35
BAG04314,ORD,ATL,False,,35
BAG04315,ATL,ORD,False,,59
BAG04316,ORD,LAX,False,,67
BAG04317,ATL,DXB,False,,117
BAG04318,ATL,LAX,False,,21
BAG04319,JFK,LHR,False,,60
BAG04320,ORD,ATL,False,,63
BAG04321,ORD,LHR,False,,106
BAG04322,JFK,LAX,False,,25
BAG04323,ORD,ATL,False,,29
BAG04324,ORD,DXB,False,,27
BAG04325,JFK,LAX,False,,52
BAG04326,LHR,DXB,False,,85
BAG04327,ORD,JFK,False,,75
BAG04328,LHR,ORD,False,,104
BAG04329,ATL,LHR,False,,52
BAG04330,ATL,JFK,False,,71
BAG04331,DXB,JFK,False,,83
BAG04332,ATL,LAX,False,,91
BAG04333,DXB,LAX,False,,59
BAG04334,ATL,JFK,False,,40
BAG04335,ATL,LHR,False,,35
BAG04336,LAX,ATL,False,,24
BAG04337,ORD,DXB,False,,89
BAG04338,ORD,LHR,False,,81
BAG04339,LAX,LHR,False,,117
BAG04340,JFK,LHR,False,,56
BAG04341,LAX,JFK,False,,92
BAG04342,ATL,DXB,False,,77
BAG04343,ORD,ATL,False,,73
BAG04344,LHR,ATL,False,,61
BAG04345,LAX,ATL,False,,45
BAG04346,JFK,DXB,False,,72
BAG04347,DXB,JFK,False,,36
BAG04348,LAX,LHR,False,,109
BAG04349,LAX,LHR,False,,28
BAG04350,ORD,LAX,False,,100
BAG04351,LAX,ATL,False,,32
BAG04352,LHR,LAX,False,,107
BAG04353,LHR,LAX,False,,20
BAG04354,ATL,JFK,False,,97
BAG04355,LAX,ORD,False,,89
BAG04356,DXB,JFK,False,,56
BAG04357,ATL,ORD,False,,116
BAG04358,ORD,ATL,False,,59
BAG04359,LAX,JFK,False,,49
BAG04360,ORD,LHR,False,,28
BAG04361,JFK,ATL,False,,27
BAG04362,ORD,ATL,False,,110
BAG04363,LAX,ORD,False,,67
BAG04364,LHR,ATL,False,,65
BAG04365,LHR,JFK,False,,80
BAG04366,DXB,ORD,False,,100
BAG04367,DXB,LAX,False,,87
